Lat(X),Lng(Y),Elevation(Z)
46.2105327,-122.21779387755102,1509.0
46.2120633,-122.21779387755102,1555.0
46.2135939,-122.21779387755102,1513.0
46.2151245,-122.21779387755102,1464.0
46.2166551,-122.21779387755102,1462.0
46.2181857,-122.21779387755102,1429.0
46.2197163,-122.21779387755102,1399.0
46.2212469,-122.21779387755102,1385.0
46.2227776,-122.21779387755102,1363.0
46.2243082,-122.21779387755102,1330.0
46.2258388,-122.21779387755102,1298.0
46.2273694,-122.21779387755102,1292.0
46.2289,-122.21779387755102,1280.0
46.1539,-122.21626326530613,1099.0
46.1554306,-122.21626326530613,1113.0
46.1569612,-122.21626326530613,1134.0
46.1584918,-122.21626326530613,1151.0
46.1600224,-122.21626326530613,1177.0
46.1615531,-122.21626326530613,1189.0
46.1630837,-122.21626326530613,1211.0
46.1646143,-122.21626326530613,1241.0
46.1661449,-122.21626326530613,1287.0
46.1676755,-122.21626326530613,1326.0
46.1692061,-122.21626326530613,1354.0
46.1707367,-122.21626326530613,1386.0
46.1722673,-122.21626326530613,1415.0
46.173798,-122.21626326530613,1434.0
46.1753286,-122.21626326530613,1464.0
46.1768592,-122.21626326530613,1496.0
46.1783898,-122.21626326530613,1540.0
46.1799204,-122.21626326530613,1573.0
46.181451,-122.21626326530613,1607.0
46.1829816,-122.21626326530613,1644.0
46.1845122,-122.21626326530613,1660.0
46.1860429,-122.21626326530613,1677.0
46.1875735,-122.21626326530613,1697.0
46.1891041,-122.21626326530613,1760.0
46.1906347,-122.21626326530613,1830.0
46.1921653,-122.21626326530613,1859.0
46.1936959,-122.21626326530613,1872.0
46.1952265,-122.21626326530613,1889.0
46.1967571,-122.21626326530613,1909.0
46.1982878,-122.21626326530613,1974.0
46.1998184,-122.21626326530613,1956.0
46.201349,-122.21626326530613,1901.0
46.2028796,-122.21626326530613,1860.0
46.2044102,-122.21626326530613,1806.0
46.2059408,-122.21626326530613,1741.0
46.2074714,-122.21626326530613,1617.0
46.209002,-122.21626326530613,1585.0
46.2105327,-122.21626326530613,1568.0
46.2120633,-122.21626326530613,1593.0
46.2135939,-122.21626326530613,1566.0
46.2151245,-122.21626326530613,1525.0
46.2166551,-122.21626326530613,1512.0
46.2181857,-122.21626326530613,1448.0
46.2197163,-122.21626326530613,1425.0
46.2212469,-122.21626326530613,1402.0
46.2227776,-122.21626326530613,1367.0
46.2243082,-122.21626326530613,1337.0
46.2258388,-122.21626326530613,1313.0
46.2273694,-122.21626326530613,1302.0
46.2289,-122.21626326530613,1273.0
46.1539,-122.21473265306122,1099.0
46.1554306,-122.21473265306122,1120.0
46.1569612,-122.21473265306122,1140.0
46.1584918,-122.21473265306122,1158.0
46.1600224,-122.21473265306122,1183.0
46.1615531,-122.21473265306122,1198.0
46.1630837,-122.21473265306122,1223.0
46.1646143,-122.21473265306122,1246.0
46.1661449,-122.21473265306122,1289.0
46.1676755,-122.21473265306122,1333.0
46.1692061,-122.21473265306122,1362.0
46.1707367,-122.21473265306122,1393.0
46.1722673,-122.21473265306122,1430.0
46.173798,-122.21473265306122,1454.0
46.1753286,-122.21473265306122,1478.0
46.1768592,-122.21473265306122,1514.0
46.1783898,-122.21473265306122,1553.0
46.1799204,-122.21473265306122,1590.0
46.181451,-122.21473265306122,1632.0
46.1829816,-122.21473265306122,1667.0
46.1845122,-122.21473265306122,1706.0
46.1860429,-122.21473265306122,1731.0
46.1875735,-122.21473265306122,1736.0
46.1891041,-122.21473265306122,1797.0
46.1906347,-122.21473265306122,1863.0
46.1921653,-122.21473265306122,1900.0
46.1936959,-122.21473265306122,1923.0
46.1952265,-122.21473265306122,1941.0
46.1967571,-122.21473265306122,1961.0
46.1982878,-122.21473265306122,2013.0
46.1998184,-122.21473265306122,1967.0
46.201349,-122.21473265306122,1939.0
46.2028796,-122.21473265306122,1896.0
46.2044102,-122.21473265306122,1838.0
46.2059408,-122.21473265306122,1773.0
46.2074714,-122.21473265306122,1714.0
46.209002,-122.21473265306122,1644.0
46.2105327,-122.21473265306122,1622.0
46.2120633,-122.21473265306122,1646.0
46.2135939,-122.21473265306122,1611.0
46.2151245,-122.21473265306122,1565.0
46.2166551,-122.21473265306122,1519.0
46.2181857,-122.21473265306122,1475.0
46.2197163,-122.21473265306122,1444.0
46.2212469,-122.21473265306122,1411.0
46.2227776,-122.21473265306122,1377.0
46.2243082,-122.21473265306122,1347.0
46.2258388,-122.21473265306122,1324.0
46.2273694,-122.21473265306122,1290.0
46.2289,-122.21473265306122,1261.0
46.1539,-122.21320204081633,1102.0
46.1554306,-122.21320204081633,1123.0
46.1569612,-122.21320204081633,1147.0
46.1584918,-122.21320204081633,1167.0
46.1600224,-122.21320204081633,1188.0
46.1615531,-122.21320204081633,1206.0
46.1630837,-122.21320204081633,1235.0
46.1646143,-122.21320204081633,1265.0
46.1661449,-122.21320204081633,1301.0
46.1676755,-122.21320204081633,1339.0
46.1692061,-122.21320204081633,1371.0
46.1707367,-122.21320204081633,1399.0
46.1722673,-122.21320204081633,1437.0
46.173798,-122.21320204081633,1475.0
46.1753286,-122.21320204081633,1506.0
46.1768592,-122.21320204081633,1538.0
46.1783898,-122.21320204081633,1578.0
46.1799204,-122.21320204081633,1604.0
46.181451,-122.21320204081633,1658.0
46.1829816,-122.21320204081633,1697.0
46.1845122,-122.21320204081633,1721.0
46.1860429,-122.21320204081633,1764.0
46.1875735,-122.21320204081633,1790.0
46.1891041,-122.21320204081633,1846.0
46.1906347,-122.21320204081633,1904.0
46.1921653,-122.21320204081633,1948.0
46.1936959,-122.21320204081633,1978.0
46.1952265,-122.21320204081633,2001.0
46.1967571,-122.21320204081633,2011.0
46.1982878,-122.21320204081633,2036.0
46.1998184,-122.21320204081633,2008.0
46.201349,-122.21320204081633,1979.0
46.2028796,-122.21320204081633,1936.0
46.2044102,-122.21320204081633,1878.0
46.2059408,-122.21320204081633,1809.0
46.2074714,-122.21320204081633,1794.0
46.209002,-122.21320204081633,1708.0
46.2105327,-122.21320204081633,1696.0
46.2120633,-122.21320204081633,1683.0
46.2135939,-122.21320204081633,1633.0
46.2151245,-122.21320204081633,1589.0
46.2166551,-122.21320204081633,1528.0
46.2181857,-122.21320204081633,1491.0
46.2197163,-122.21320204081633,1453.0
46.2212469,-122.21320204081633,1421.0
46.2227776,-122.21320204081633,1393.0
46.2243082,-122.21320204081633,1361.0
46.2258388,-122.21320204081633,1327.0
46.2273694,-122.21320204081633,1290.0
46.2289,-122.21320204081633,1266.0
46.1539,-122.21167142857142,1103.0
46.1554306,-122.21167142857142,1126.0
46.1569612,-122.21167142857142,1153.0
46.1584918,-122.21167142857142,1166.0
46.1600224,-122.21167142857142,1191.0
